%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1365866353.907259941,135.0,-182.0,-255.0
1365866354.000497102,135.0,-180.0,-251.0
1365866354.053858041,134.0,-181.0,-250.0
1365866354.103939056,131.0,-181.0,-255.0
1365866354.202532052,134.0,-181.0,-256.0
1365866354.253735065,136.0,-181.0,-252.0
1365866354.304428100,133.0,-179.0,-252.0
1365866354.356784105,133.0,-176.0,-248.0
1365866354.456149101,132.0,-184.0,-249.0
1365866354.508222103,137.0,-180.0,-251.0
1365866354.606969118,136.0,-184.0,-256.0
1365866354.658855915,130.0,-186.0,-260.0
1365866354.709863901,132.0,-182.0,-253.0
1365866354.809993982,131.0,-181.0,-254.0
1365866354.860475063,135.0,-179.0,-256.0
1365866354.925436973,127.0,-183.0,-257.0
1365866355.012701034,130.0,-182.0,-249.0
1365866355.112580060,135.0,-186.0,-257.0
1365866355.162686109,135.0,-182.0,-252.0
1365866355.214729070,134.0,-180.0,-258.0
1365866355.269742965,134.0,-177.0,-251.0
1365866355.364968061,133.0,-182.0,-252.0
1365866355.415255069,133.0,-184.0,-257.0
1365866355.466319084,136.0,-181.0,-258.0
1365866355.518832921,135.0,-185.0,-254.0
1365866355.616539955,142.0,-177.0,-255.0
1365866355.670469999,135.0,-183.0,-255.0
1365866355.769968986,134.0,-180.0,-252.0
1365866355.871572971,133.0,-184.0,-254.0
1365866355.922523975,136.0,-178.0,-252.0
1365866356.022741079,134.0,-184.0,-252.0
1365866356.123557090,134.0,-184.0,-252.0
1365866356.224095106,134.0,-183.0,-249.0
1365866356.277471065,136.0,-183.0,-253.0
1365866356.375816106,136.0,-178.0,-246.0
1365866356.474667072,131.0,-183.0,-251.0
1365866356.577251911,138.0,-182.0,-254.0
1365866356.627715110,135.0,-182.0,-258.0
1365866356.678113937,135.0,-182.0,-258.0
1365866356.730674982,131.0,-180.0,-250.0
1365866356.829698085,138.0,-180.0,-252.0
1365866356.879750013,131.0,-183.0,-255.0
1365866356.981375932,131.0,-183.0,-251.0
1365866357.038510084,131.0,-181.0,-247.0
1365866357.133857965,130.0,-180.0,-254.0
1365866357.234595060,132.0,-182.0,-251.0
1365866357.334713935,140.0,-180.0,-257.0
1365866357.385533094,135.0,-185.0,-255.0
1365866357.436517953,130.0,-180.0,-254.0
1365866357.487360954,138.0,-181.0,-246.0
1365866357.588510036,133.0,-188.0,-252.0
1365866357.687843084,131.0,-182.0,-250.0
1365866357.738595962,132.0,-183.0,-258.0
1365866357.788794994,138.0,-181.0,-247.0
1365866357.839567899,138.0,-185.0,-253.0
1365866357.890098094,136.0,-174.0,-252.0
1365866357.942282915,136.0,-180.0,-250.0
1365866358.045907974,135.0,-181.0,-253.0
1365866358.143172025,139.0,-185.0,-253.0
1365866358.196744918,136.0,-181.0,-252.0
1365866358.295535087,135.0,-180.0,-259.0
1365866358.395560979,132.0,-181.0,-251.0
1365866358.446487903,137.0,-182.0,-256.0
1365866358.549134016,131.0,-182.0,-253.0
1365866358.601385116,141.0,-184.0,-254.0
1365866358.698513984,135.0,-182.0,-254.0
1365866358.748703956,138.0,-182.0,-255.0
1365866358.800726890,139.0,-181.0,-254.0
1365866358.905219078,137.0,-184.0,-254.0
1365866359.000735044,136.0,-180.0,-256.0
1365866359.053848028,136.0,-183.0,-255.0
1365866359.109383106,135.0,-179.0,-249.0
1365866359.205341100,137.0,-179.0,-260.0
1365866359.310038089,129.0,-181.0,-254.0
1365866359.407541990,134.0,-183.0,-253.0
1365866359.512496948,135.0,-183.0,-255.0
1365866359.609900951,132.0,-185.0,-250.0
1365866359.660375118,133.0,-179.0,-255.0
1365866359.760181903,137.0,-180.0,-251.0
1365866359.860313892,134.0,-185.0,-251.0
1365866359.919466972,132.0,-177.0,-253.0
1365866360.012514114,139.0,-183.0,-251.0
1365866360.066452980,134.0,-180.0,-257.0
1365866360.162518024,131.0,-180.0,-253.0
1365866360.214190006,136.0,-183.0,-252.0
1365866360.265398025,132.0,-183.0,-255.0
1365866360.317054033,132.0,-183.0,-256.0
1365866360.367937088,132.0,-178.0,-261.0
1365866360.466016054,133.0,-177.0,-253.0
1365866360.517455101,128.0,-179.0,-256.0
1365866360.568942070,134.0,-183.0,-257.0
1365866360.619416952,130.0,-184.0,-255.0
1365866360.718549966,132.0,-179.0,-255.0
1365866360.770112037,133.0,-181.0,-254.0
1365866360.820447921,137.0,-177.0,-249.0
1365866360.870470046,135.0,-182.0,-252.0
1365866360.972707033,139.0,-184.0,-251.0
1365866361.072434902,134.0,-183.0,-259.0
1365866361.122617006,131.0,-179.0,-253.0
1365866361.173760890,138.0,-182.0,-254.0
1365866361.225651025,137.0,-185.0,-252.0
1365866361.276442050,134.0,-186.0,-251.0
1365866361.375572919,134.0,-177.0,-253.0
1365866361.426628112,131.0,-177.0,-248.0
1365866361.477958917,135.0,-185.0,-254.0
1365866361.577894926,135.0,-183.0,-252.0
1365866361.628551006,133.0,-174.0,-255.0
1365866361.678704977,139.0,-181.0,-252.0
1365866361.729520082,136.0,-177.0,-256.0
1365866361.830123901,138.0,-182.0,-255.0
1365866361.881745100,137.0,-180.0,-258.0
1365866361.934428930,134.0,-181.0,-254.0
1365866362.042298078,139.0,-186.0,-251.0
1365866362.130934953,137.0,-183.0,-251.0
1365866362.183871984,134.0,-182.0,-250.0
1365866362.234402894,135.0,-183.0,-250.0
1365866362.284784078,132.0,-183.0,-254.0
1365866362.335774898,133.0,-182.0,-254.0
1365866362.386136054,134.0,-180.0,-254.0
1365866362.436363935,134.0,-181.0,-255.0
1365866362.486442089,134.0,-184.0,-250.0
1365866362.587815999,139.0,-184.0,-255.0
1365866362.689270973,127.0,-183.0,-249.0
1365866362.789328098,134.0,-183.0,-256.0
1365866362.840348958,132.0,-180.0,-258.0
1365866362.891208887,132.0,-183.0,-248.0
1365866362.944025039,134.0,-178.0,-255.0
1365866363.046818017,136.0,-180.0,-258.0
1365866363.143307924,137.0,-182.0,-255.0
1365866363.193821907,138.0,-184.0,-256.0
1365866363.245083093,139.0,-183.0,-251.0
1365866363.301930904,136.0,-183.0,-253.0
1365866363.402810096,135.0,-175.0,-260.0
1365866363.504302978,140.0,-179.0,-253.0
1365866363.597748994,130.0,-181.0,-257.0
1365866363.649183988,132.0,-181.0,-250.0
1365866363.702974081,138.0,-184.0,-252.0
1365866363.800863981,135.0,-182.0,-249.0
1365866363.906724929,134.0,-182.0,-253.0
1365866364.003225088,130.0,-182.0,-253.0
1365866364.117052078,132.0,-181.0,-257.0
1365866364.204732894,134.0,-182.0,-250.0
1365866364.255503892,133.0,-180.0,-255.0
1365866364.311500072,134.0,-183.0,-252.0
1365866364.407341003,133.0,-182.0,-248.0
1365866364.458260059,132.0,-183.0,-252.0
1365866364.510390043,136.0,-183.0,-253.0
1365866364.608958005,134.0,-183.0,-255.0
1365866364.659106016,134.0,-181.0,-257.0
1365866364.711791992,136.0,-178.0,-258.0
1365866364.809849977,133.0,-182.0,-254.0
1365866364.867513895,130.0,-180.0,-256.0
1365866364.961390972,135.0,-181.0,-254.0
1365866365.013277053,134.0,-181.0,-254.0
1365866365.112426042,133.0,-183.0,-257.0
1365866365.163731098,135.0,-175.0,-252.0
1365866365.214256048,135.0,-178.0,-255.0
1365866365.267786979,127.0,-185.0,-255.0
1365866365.366471052,133.0,-178.0,-260.0
1365866365.466563940,135.0,-184.0,-253.0
1365866365.521308898,131.0,-182.0,-253.0
1365866365.618782997,132.0,-180.0,-254.0
1365866365.670139074,136.0,-182.0,-257.0
1365866365.769237041,135.0,-177.0,-256.0
1365866365.821794033,135.0,-185.0,-249.0
