%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1365866423.500966072,147.0,-182.0,-245.0
1365866423.553864002,148.0,-184.0,-246.0
1365866423.604402065,145.0,-185.0,-245.0
1365866423.655136108,144.0,-185.0,-246.0
1365866423.755806922,150.0,-183.0,-244.0
1365866423.806267976,151.0,-182.0,-243.0
1365866423.856733083,149.0,-183.0,-248.0
1365866423.906783103,151.0,-186.0,-248.0
1365866423.957796096,152.0,-185.0,-245.0
1365866424.008553981,151.0,-187.0,-241.0
1365866424.107436895,148.0,-181.0,-245.0
1365866424.159949064,151.0,-184.0,-249.0
1365866424.262916088,155.0,-185.0,-246.0
1365866424.361639976,149.0,-182.0,-246.0
1365866424.412926912,155.0,-180.0,-249.0
1365866424.462966918,149.0,-179.0,-243.0
1365866424.513664007,150.0,-185.0,-246.0
1365866424.565270900,150.0,-184.0,-245.0
1365866424.663825988,151.0,-187.0,-247.0
1365866424.714986085,146.0,-184.0,-245.0
1365866424.768301963,145.0,-184.0,-243.0
1365866424.872694969,150.0,-188.0,-243.0
1365866424.966846942,144.0,-185.0,-245.0
1365866425.017777919,150.0,-191.0,-242.0
1365866425.072510957,146.0,-186.0,-246.0
1365866425.172082901,144.0,-184.0,-243.0
1365866425.276510953,145.0,-186.0,-247.0
1365866425.376883029,145.0,-185.0,-240.0
1365866425.474406003,148.0,-185.0,-245.0
1365866425.574404954,148.0,-185.0,-244.0
1365866425.625427961,144.0,-191.0,-245.0
1365866425.681627988,153.0,-183.0,-249.0
1365866425.773680925,147.0,-182.0,-246.0
1365866425.827636957,152.0,-179.0,-244.0
1365866425.881874084,149.0,-183.0,-246.0
1365866425.978765964,147.0,-184.0,-246.0
1365866426.037051916,146.0,-180.0,-245.0
1365866426.129967927,151.0,-182.0,-246.0
1365866426.180933952,148.0,-186.0,-240.0
1365866426.285023927,148.0,-186.0,-246.0
1365866426.382159948,149.0,-186.0,-244.0
1365866426.436599969,149.0,-184.0,-248.0
1365866426.534358978,145.0,-185.0,-243.0
1365866426.635217905,152.0,-180.0,-245.0
1365866426.686980962,155.0,-187.0,-244.0
1365866426.785607099,149.0,-186.0,-249.0
1365866426.837785005,147.0,-185.0,-243.0
1365866426.938153982,150.0,-186.0,-244.0
1365866426.988487958,147.0,-189.0,-243.0
1365866427.040790081,150.0,-183.0,-248.0
1365866427.140362977,146.0,-184.0,-246.0
1365866427.192194938,153.0,-191.0,-242.0
1365866427.289930105,153.0,-183.0,-247.0
1365866427.342171907,150.0,-187.0,-244.0
1365866427.392306089,151.0,-189.0,-243.0
1365866427.442492008,151.0,-183.0,-245.0
1365866427.493870973,145.0,-186.0,-245.0
1365866427.545877933,149.0,-181.0,-246.0
1365866427.644750118,152.0,-186.0,-247.0
1365866427.696763038,147.0,-183.0,-244.0
1365866427.797667980,149.0,-187.0,-240.0
1365866427.902650117,147.0,-185.0,-243.0
1365866427.999752998,151.0,-185.0,-244.0
1365866428.049858093,147.0,-187.0,-241.0
1365866428.150975942,147.0,-185.0,-245.0
1365866428.250085115,151.0,-182.0,-247.0
1365866428.301455020,147.0,-185.0,-244.0
1365866428.351857900,151.0,-185.0,-241.0
1365866428.403342008,149.0,-182.0,-245.0
1365866428.503773927,155.0,-185.0,-244.0
1365866428.554195880,147.0,-185.0,-250.0
1365866428.655280113,150.0,-186.0,-243.0
1365866428.754957914,148.0,-184.0,-249.0
1365866428.806260108,153.0,-183.0,-244.0
1365866428.856620073,147.0,-186.0,-242.0
1365866428.907862901,150.0,-181.0,-245.0
1365866428.961637973,151.0,-183.0,-248.0
1365866429.056660890,149.0,-183.0,-248.0
1365866429.110088109,154.0,-183.0,-245.0
1365866429.160742998,151.0,-180.0,-243.0
1365866429.266376018,146.0,-190.0,-247.0
1365866429.365250110,151.0,-183.0,-243.0
1365866429.466991901,146.0,-183.0,-244.0
1365866429.564774990,155.0,-186.0,-245.0
1365866429.617114067,149.0,-181.0,-243.0
1365866429.672306060,149.0,-186.0,-245.0
1365866429.769252061,155.0,-183.0,-245.0
1365866429.873323917,148.0,-180.0,-247.0
1365866429.966547966,154.0,-187.0,-248.0
